Numéro de projet,Code d'activité,Pourcentage de profit,Dépense à venir,Facturé à date
0000017004,02200,0.00,0.00,8632.28
0000017004,03100,0.00,0.00,70088.08
0000017004,04200,0.00,0.00,59919.33
0000017004,06100,0.00,0.00,54506.63
0000017004,06200,0.00,0.00,11644.54
0000017004,07200,0.00,0.00,5819.29
0000017004,07400,0.00,0.00,24478.24
0000017004,07600,0.00,0.00,75637.33
0000017004,08000,0.00,0.00,32156.59
0000017004,09200,0.00,0.00,24614.25
0000017004,09300,0.00,0.00,16232.10
0000017004,09900,0.00,0.00,7983.00
0000017004,15400,0.00,0.00,59945.94
0000017004,15700,0.00,0.00,47525.46
0000017004,16000,0.00,0.00,41644.65
0000017004,25001,0.00,0.00,9097.44
0000017004,25002,0.00,0.00,6320.29
0000017004,25003,0.00,0.00,4353.87
0000017004,25004,0.00,0.00,15275.10
0000017005,00400,175.36,0.00,1960.89
0000017005,00401,0.00,0.00,555.05
0000017005,02200,0.00,0.00,1493.96
0000017005,06100,0.00,0.00,1139.25
0000017005,08000,0.00,0.00,29792.76
0000017005,09900,0.00,0.00,1680.71
0000017005,25001,0.00,0.00,-859.35
0000017005,25002,0.00,0.00,401.38
0000017005,25003,0.00,0.00,1721.79
0000017005,25004,0.00,0.00,785.14
0000017006,00400,317.25,0.00,4450.25
0000017006,00401,0.00,0.00,4830.63
0000017006,02220,0.00,0.00,6221.27
0000017006,06100,0.00,0.00,9095.54
0000017006,08520,0.00,0.00,137759.62
0000017006,09910,0.00,0.00,7475.42
0000017006,25001,0.00,0.00,5585.56
0000017007,00000,0.00,0.00,658.00
0000017008,00400,430.85,0.00,5026.85
0000017008,00401,0.00,0.00,5094.82
0000017008,02220,0.00,0.00,12449.01
0000017008,06100,0.00,0.00,16059.99
0000017008,08000,0.00,0.00,133817.58
0000017008,09650,0.00,0.00,5857.72
0000017008,09910,0.00,0.00,14792.10
0000017008,15001,0.00,0.00,2354.04
0000017008,16000,0.00,0.00,1970.82
0000017008,25001,0.00,0.00,7407.71
0000017008,25002,0.00,0.00,-262.00
0000017008,25003,0.00,0.00,812.24
0000017008,25004,0.00,0.00,3962.67
0000017008,25005,0.00,0.00,182.63
0000017008,25006,0.00,0.00,273.75
0000017008,25007,0.00,0.00,-680.00
0000017008,25008,0.00,0.00,-272.00
0000017009,00400,338.15,0.00,4698.14
0000017009,00401,0.00,0.00,7586.54
0000017009,02220,0.00,0.00,36255.72
0000017009,03530,0.00,0.00,14481.62
0000017009,06100,0.00,0.00,16198.95
0000017009,06400,0.00,0.00,23422.53
0000017009,08000,0.00,0.00,3872.89
0000017009,09200,0.00,0.00,15310.67
0000017009,09650,0.00,0.00,28086.80
0000017009,09910,0.00,0.00,10997.41
0000017009,10000,0.00,0.00,3450.82
0000017009,15001,0.00,0.00,5652.68
0000017009,15400,0.00,0.00,85597.65
0000017009,15900,0.00,0.00,31166.15
0000017009,16000,0.00,0.00,12166.71
0000017009,25001,0.00,0.00,2890.28
0000017009,25003,0.00,0.00,6068.34
0000017009,25004,0.00,0.00,1652.29
0000017009,25005,0.00,0.00,1854.05
0000017009,25006,0.00,0.00,533.02
0000017010,00400,0.00,0.00,3880.80
0000017010,00401,387.22,0.00,5434.73
0000017010,02200,0.00,0.00,4659.66
0000017010,02820,0.00,0.00,463.54
0000017010,04200,0.00,0.00,5239.08
0000017010,05500,0.00,0.00,18304.44
0000017010,06100,0.00,0.00,43836.97
0000017010,07600,0.00,0.00,124472.94
0000017010,09900,0.00,0.00,1218.14
0000017010,15700,0.00,0.00,4969.58
0000017010,16000,0.00,0.00,1670.90
0000017010,25001,0.00,0.00,2746.10
0000017010,25002,0.00,0.00,1088.94
0000017010,25003,0.00,0.00,1632.89
0000017010,25004,0.00,0.00,4803.79
0000017011,00400,516.25,0.00,6056.25
0000017011,00401,0.00,0.00,5941.36
0000017011,02200,0.00,0.00,35939.00
0000017011,06100,0.00,0.00,4979.95
0000017011,06200,0.00,0.00,22416.17
0000017011,09200,0.00,0.00,9140.75
0000017011,09300,0.00,0.00,45867.93
0000017011,09900,0.00,0.00,10782.80
0000017011,10800,0.00,0.00,3617.98
0000017011,15700,0.00,0.00,50498.51
0000017011,16000,0.00,0.00,29544.86
0000017011,25001,0.00,0.00,-4415.06
0000017011,25002,0.00,0.00,10785.29
0000017011,25003,0.00,0.00,1072.69
0000017011,25004,0.00,0.00,185.52
0000017012,00000,0.00,0.00,5044.40
0000017013,00400,2576.76,0.00,47841.75
0000017013,00401,0.00,0.00,69334.92
0000017013,02050,0.00,0.00,286534.17
0000017013,02200,0.00,0.00,30278.82
0000017013,02820,0.00,0.00,29586.43
0000017013,03100,0.00,0.00,101585.68
0000017013,04200,0.00,0.00,113537.23
0000017013,06100,0.00,0.00,117312.41
0000017013,06200,0.00,0.00,69344.85
0000017013,07200,0.00,0.00,2726.15
0000017013,07600,0.00,0.00,196388.85
0000017013,08000,0.00,0.00,54333.33
0000017013,09200,0.00,0.00,110911.76
0000017013,09300,0.00,0.00,47270.96
0000017013,09900,0.00,0.00,93834.70
0000017013,10800,0.00,0.00,20443.50
0000017013,15400,0.00,0.00,307817.03
0000017013,15700,0.00,0.00,185695.98
0000017013,16000,0.00,0.00,62018.65
0000017013,25001,0.00,0.00,9094.16
0000017013,25002,0.00,0.00,2878.76
0000017013,25003,0.00,0.00,21449.61
0000017014,00000,0.00,0.00,501.52
0000017015,00000,0.00,0.00,1158.00
0000017016,00400,0.00,0.00,2013.66
0000017016,02220,0.00,0.00,2958.96
0000017016,02315,0.00,0.00,2992.52
0000017016,06100,0.00,0.00,4458.02
0000017016,16000,42.04,0.00,392.04
0000017016,25001,0.00,0.00,1882.21
0000017017,00000,0.00,0.00,80557.05
0000017017,00400,248.54,0.00,0.00
0000017018,00400,2117.61,0.00,20487.60
0000017018,03490,0.00,0.00,139535.62
0000017018,05500,0.00,0.00,7908.49
0000017018,06100,0.00,0.00,127842.88
0000017018,07200,0.00,0.00,30942.84
0000017018,07460,0.00,0.00,277588.63
0000017018,08000,0.00,0.00,1899.11
0000017018,08310,0.00,0.00,433.54
0000017018,08360,0.00,0.00,15086.99
0000017019,00000,0.00,0.00,3600.00
0000017020,00000,0.00,0.00,18662.00
0000017021,00400,0.00,0.00,5015.81
0000017021,00401,99.10,0.00,1455.15
0000017021,02200,0.00,0.00,11490.76
0000017021,07600,0.00,0.00,8046.75
0000017021,08000,0.00,0.00,139606.95
0000017021,09900,0.00,0.00,3755.15
0000017021,25001,0.00,0.00,625.00
0000017021,25002,0.00,0.00,-990.00
0000017021,25003,0.00,0.00,2862.13
0000017021,25004,0.00,0.00,464.60
0000017022,00400,0.00,0.00,4319.18
0000017022,00401,75.95,0.00,1013.51
0000017022,02200,0.00,0.00,6733.33
0000017022,02820,0.00,0.00,416.53
0000017022,06100,0.00,0.00,26584.18
0000017022,07400,0.00,0.00,12330.09
0000017022,07600,0.00,0.00,8653.88
0000017022,08000,0.00,0.00,12011.51
0000017022,09200,0.00,0.00,8265.98
0000017022,09900,0.00,0.00,3594.84
0000017022,15400,0.00,0.00,22989.77
0000017022,16000,0.00,0.00,9579.07
0000017022,25001,0.00,0.00,516.61
0000017022,25002,0.00,0.00,13656.80
0000017022,25003,0.00,0.00,4937.58
0000017022,25004,0.00,0.00,1739.51
0000017022,25005,0.00,0.00,2194.18
0000017023,00400,0.00,0.00,11100.29
0000017023,00401,119.91,0.00,2301.78
0000017023,02200,0.00,0.00,13996.76
0000017023,05500,0.00,0.00,1906.24
0000017023,06100,0.00,0.00,11405.33
0000017023,06200,0.00,0.00,50671.10
0000017023,08000,0.00,0.00,4617.17
0000017023,09200,0.00,0.00,1513.97
0000017023,09300,0.00,0.00,37742.06
0000017023,09900,0.00,0.00,11307.03
0000017023,10800,0.00,0.00,5794.57
0000017023,15400,0.00,0.00,68780.48
0000017023,15700,0.00,0.00,14736.78
0000017023,16000,0.00,0.00,33608.34
0000017023,25001,0.00,0.00,1828.46
0000017023,25002,0.00,0.00,806.08
0000017024,00400,0.00,0.00,2041.64
0000017024,00401,42.07,0.00,474.42
0000017024,02050,0.00,0.00,1582.49
0000017024,02200,0.00,0.00,5491.83
0000017024,03100,0.00,0.00,4398.65
0000017024,06100,0.00,0.00,37526.94
0000017024,08000,0.00,0.00,2203.47
0000017024,25001,0.00,0.00,1979.15
0000017024,25002,0.00,0.00,408.82
0000017025,00000,0.00,0.00,105477.21
0000017026,00400,0.00,0.00,17099.08
0000017026,00401,219.09,0.00,3093.41
0000017026,02200,0.00,0.00,23894.65
0000017026,04200,0.00,0.00,25785.60
0000017026,06100,0.00,0.00,65309.53
0000017026,06200,0.00,0.00,13010.98
0000017026,07200,0.00,0.00,1289.28
0000017026,07400,0.00,0.00,75917.10
0000017026,07600,0.00,0.00,9411.95
0000017026,08000,0.00,0.00,9734.06
0000017026,09200,0.00,0.00,24625.25
0000017026,09300,0.00,0.00,7574.52
0000017026,09900,0.00,0.00,8237.42
0000017026,10000,0.00,0.00,46650.45
0000017026,10800,0.00,0.00,1783.50
0000017026,15400,0.00,0.00,13376.28
0000017026,15700,0.00,0.00,1289.28
0000017026,16000,0.00,0.00,8702.64
0000017026,25001,0.00,0.00,1530.00
0000017026,25002,0.00,0.00,40886.00
0000017027,00400,0.00,0.00,56774.69
0000017027,00401,0.00,0.00,17512.90
0000017027,02200,0.00,0.00,44775.34
0000017027,02315,0.00,0.00,72064.06
0000017027,02820,103.22,0.00,2153.22
0000017027,03100,0.00,0.00,66334.80
0000017027,04200,0.00,0.00,9522.13
0000017027,05500,0.00,0.00,66820.63
0000017027,06100,0.00,0.00,83412.86
0000017027,06200,0.00,0.00,12758.50
0000017027,07200,0.00,0.00,74429.40
0000017027,07400,0.00,0.00,127905.88
0000017027,07600,0.00,0.00,31559.33
0000017027,08000,0.00,0.00,106474.40
0000017027,09200,0.00,0.00,91805.31
0000017027,09300,0.00,0.00,63100.81
0000017027,09900,0.00,0.00,12537.50
0000017027,10800,0.00,0.00,10421.34
0000017027,14200,0.00,0.00,71742.13
0000017027,15400,0.00,0.00,68876.56
0000017027,15700,0.00,0.00,79528.13
0000017027,16000,0.00,0.00,128456.25
0000017027,25001,0.00,0.00,-664.38
0000017027,25002,0.00,0.00,5724.81
0000017027,25003,0.00,0.00,4536.18
0000017027,25004,0.00,0.00,2777.29
0000017027,25005,0.00,0.00,2751.76
0000017027,25006,0.00,0.00,1140.43
0000017027,25007,0.00,0.00,798.14
0000017027,25008,0.00,0.00,-13325.40
0000017027,25009,0.00,0.00,404.20
0000017027,25010,0.00,0.00,-694.79
0000017027,25011,0.00,0.00,419.69
0000017027,25012,0.00,0.00,597.88
0000017027,25013,0.00,0.00,1898.87
0000017027,25014,0.00,0.00,1785.05
0000017027,25016,0.00,0.00,3528.75
0000017027,25017,0.00,0.00,1075.37
0000017027,25018,0.00,0.00,6071.49
0000017027,25019,0.00,0.00,580.62
0000017027,25020,0.00,0.00,293.17
0000017027,25021,0.00,0.00,-1500.00
0000017027,25022,0.00,0.00,2012.14
0000017027,25023,0.00,0.00,659.61
0000017027,26001,0.00,0.00,2822.21
0000017027,26002,0.00,0.00,159.63
0000017027,26003,0.00,0.00,1800.59
0000017027,26004,0.00,0.00,6129.68
0000017027,26005,0.00,0.00,243.63
0000017027,27001,0.00,0.00,2956.08
0000017027,27002,0.00,0.00,2956.08
0000017027,27003,0.00,0.00,1408.95
0000017027,27004,0.00,0.00,1831.59
0000017027,27005,0.00,0.00,776.00
0000017027,27006,0.00,0.00,764.26
0000017027,27007,0.00,0.00,1262.97
0000017027,27008,0.00,0.00,1961.72
0000017027,27009,0.00,0.00,1312.09
0000017027,27010,0.00,0.00,475.46
0000017027,27011,0.00,0.00,1714.71
0000017027,28001,0.00,0.00,-850.00
0000017027,28002,0.00,0.00,2988.43
0000017027,28003,0.00,0.00,3199.26
0000017027,28004,0.00,0.00,1998.81
0000017027,28005,0.00,0.00,1277.02
0000017027,28006,0.00,0.00,438.63
0000017027,28007,0.00,0.00,1470.25
0000017027,28008,0.00,0.00,1659.01
0000017027,28009,0.00,0.00,2342.80
0000017027,28010,0.00,0.00,1124.78
0000017027,28012,0.00,0.00,1054.92
0000017027,28013,0.00,0.00,3220.32
0000017027,28014,0.00,0.00,7521.08
0000017027,29001,0.00,0.00,8061.87
0000017027,29002,0.00,0.00,-275.00
0000017027,99999,0.00,0.00,-5011.12
0000017028,00400,0.00,0.00,3947.33
0000017028,00401,95.50,0.00,638.28
0000017028,02200,0.00,0.00,4070.68
0000017028,06100,0.00,0.00,1386.26
0000017028,06200,0.00,0.00,44541.52
0000017028,09200,0.00,0.00,1174.80
0000017028,09300,0.00,0.00,3112.75
0000017028,09900,0.00,0.00,2187.48
0000017028,15400,0.00,0.00,5756.52
0000017028,15700,0.00,0.00,2126.39
0000017028,16000,0.00,0.00,2290.86
0000017028,25001,0.00,0.00,1199.27
0000017029,00000,0.00,0.00,18693.10
0000017029,00400,31.58,0.00,0.00
0000017030,00400,0.00,0.00,9398.85
0000017030,00401,345.74,0.00,1651.81
0000017030,02200,0.00,0.00,9339.64
0000017030,06100,0.00,0.00,9593.03
0000017030,06200,0.00,0.00,27584.09
0000017030,09200,0.00,0.00,4851.24
0000017030,09300,0.00,0.00,35907.15
0000017030,09900,0.00,0.00,5873.65
0000017030,10800,0.00,0.00,10551.66
0000017030,15400,0.00,0.00,32568.42
0000017030,15700,0.00,0.00,9827.22
0000017030,16000,0.00,0.00,29733.64
0000017030,25001,0.00,0.00,2026.98
0000017030,25002,0.00,0.00,-863.93
0000017030,25003,0.00,0.00,344.78
0000017031,00400,0.00,0.00,8332.35
0000017031,00401,161.91,0.00,1646.50
0000017031,02200,0.00,0.00,11308.02
0000017031,06100,0.00,0.00,8625.70
0000017031,06200,0.00,0.00,37235.93
0000017031,08000,0.00,0.00,1566.34
0000017031,09200,0.00,0.00,3686.65
0000017031,09300,0.00,0.00,28680.58
0000017031,09900,0.00,0.00,4603.32
0000017031,10800,0.00,0.00,13730.06
0000017031,15400,0.00,0.00,41523.04
0000017031,15700,0.00,0.00,6074.51
0000017031,16000,0.00,0.00,19948.81
0000017031,25001,0.00,0.00,2231.04
0000017032,00400,0.00,0.00,6629.89
0000017032,00401,121.81,0.00,792.53
0000017032,02200,0.00,0.00,3709.44
0000017032,06100,0.00,0.00,6403.55
0000017032,06200,0.00,0.00,19113.12
0000017032,09200,0.00,0.00,1203.51
0000017032,09300,0.00,0.00,5617.15
0000017032,09900,0.00,0.00,4116.89
0000017032,10800,0.00,0.00,5627.75
0000017032,15400,0.00,0.00,20566.78
0000017032,15700,0.00,0.00,5316.86
0000017032,16000,0.00,0.00,4239.36
0000017032,25001,0.00,0.00,1311.96
0000017032,25002,0.00,0.00,-1086.64
0000017032,25003,0.00,0.00,-757.43
0000017033,00400,0.00,0.00,25399.03
0000017033,00401,416.79,0.00,3886.54
0000017033,02220,0.00,0.00,25545.61
0000017033,03350,0.00,0.00,25175.25
0000017033,04000,0.00,0.00,85432.49
0000017033,05500,0.00,0.00,37048.46
0000017033,06100,0.00,0.00,4166.78
0000017033,07400,0.00,0.00,30098.41
0000017033,08000,0.00,0.00,3063.55
0000017033,09200,0.00,0.00,1313.58
0000017033,09650,0.00,0.00,1544.08
0000017033,09900,0.00,0.00,1510.52
0000017033,16000,0.00,0.00,559.45
0000017033,25001,0.00,0.00,31.09
0000017033,25002,0.00,0.00,6622.00
0000017033,25003,0.00,0.00,-1618.00
0000017033,25004,0.00,0.00,-2955.00
0000017034,00400,0.00,0.00,3880.97
0000017034,00401,44.81,0.00,455.19
0000017034,02000,0.00,0.00,2237.36
0000017034,02050,0.00,0.00,516.06
0000017034,06100,0.00,0.00,43900.25
0000017034,25001,0.00,0.00,11522.92
0000017035,00000,0.00,0.00,189218.76
0000017036,00000,0.00,0.00,3475.00
0000017037,00400,0.00,0.00,5905.90
0000017037,00401,106.27,0.00,1539.46
0000017037,02220,0.00,0.00,4460.02
0000017037,02315,0.00,0.00,25835.63
0000017037,03300,0.00,0.00,10726.19
0000017037,05500,0.00,0.00,3224.62
0000017037,06100,0.00,0.00,25950.14
0000017037,07400,0.00,0.00,3503.81
0000017037,08000,0.00,0.00,8953.34
0000017037,09650,0.00,0.00,7570.29
0000017037,09720,0.00,0.00,10787.39
0000017037,09900,0.00,0.00,8205.98
0000017037,10800,0.00,0.00,2622.22
0000017037,15001,0.00,0.00,9460.17
0000017037,15401,0.00,0.00,30698.87
0000017037,16000,0.00,0.00,18630.43
0000017037,25001,0.00,0.00,3845.75
0000017037,25002,0.00,0.00,1276.50
0000017037,25003,0.00,0.00,3418.95
0000017037,25005,0.00,0.00,567.37
0000017038,00000,0.00,0.00,9856.08
0000017039,00000,0.00,0.00,2536.80
0000017040,00000,0.00,0.00,8135.00
0000018001,00000,0.00,0.00,116691.37
0000018002,00400,0.00,0.00,15826.83
0000018002,00401,125.23,0.00,1126.71
0000018002,02220,0.00,0.00,9601.60
0000018002,09120,0.00,0.00,16944.00
0000018002,09910,0.00,0.00,11296.00
0000018002,15300,0.00,0.00,53373.60
0000018002,15401,0.00,0.00,8133.12
0000018002,16000,0.00,0.00,8133.12
0000018002,25001,0.00,0.00,591.93
0000018002,25002,0.00,0.00,605.19
0000018002,25003,0.00,0.00,690.75
0000018002,25004,0.00,0.00,-215.10
0000018003,00000,0.00,0.00,2822.50
0000018005,00000,0.00,0.00,1316.05
0000018006,00400,0.00,0.00,20867.63
0000018006,00401,141.98,0.00,2234.75
0000018006,02200,0.00,0.00,18826.86
0000018006,02315,0.00,0.00,225.23
0000018006,03100,0.00,0.00,3327.10
0000018006,04200,0.00,0.00,10510.50
0000018006,06100,0.00,0.00,3030.95
0000018006,06200,0.00,0.00,3351.56
0000018006,07200,0.00,0.00,3301.41
0000018006,08000,0.00,0.00,60480.42
0000018006,09200,0.00,0.00,2788.50
0000018006,09300,0.00,0.00,18447.00
0000018006,09900,0.00,0.00,3496.35
0000018006,10800,0.00,0.00,13148.85
0000018006,15400,0.00,0.00,76849.99
0000018006,15700,0.00,0.00,11583.00
0000018006,16000,0.00,0.00,7357.35
0000018006,25001,0.00,0.00,1329.15
0000018006,25002,0.00,0.00,3944.40
0000018006,25003,0.00,0.00,15049.63
0000018006,25004,0.00,0.00,363.31
0000018007,00400,0.00,0.00,7331.84
0000018007,00401,0.00,0.00,2435.69
0000018007,02200,130.20,0.00,1655.68
0000018007,06200,0.00,0.00,3632.45
0000018007,07400,0.00,0.00,1809.74
0000018007,08000,0.00,0.00,261735.51
0000018007,09300,0.00,0.00,863.84
0000018007,09900,0.00,0.00,917.83
0000018007,10000,0.00,0.00,1288.18
0000018007,16000,0.00,0.00,280.75
0000018007,25001,0.00,0.00,762.45
0000018007,25002,0.00,0.00,3174.24
0000018007,25003,0.00,0.00,1434.40
0000018007,25004,0.00,0.00,5307.50
0000018007,25005,0.00,0.00,1994.79
0000018008,00400,0.00,0.00,6540.91
0000018008,00401,198.91,0.00,1423.71
0000018008,02200,0.00,0.00,1223.15
0000018008,02315,0.00,0.00,106728.67
0000018008,05500,0.00,0.00,11499.19
0000018008,07400,0.00,0.00,11668.99
0000018008,14200,0.00,0.00,5032.37
0000018008,15400,0.00,0.00,16075.62
0000018008,16000,0.00,0.00,1689.11
0000018008,25001,0.00,0.00,19174.18
0000018008,25002,0.00,0.00,-1610.29
0000018008,25003,0.00,0.00,6150.70
0000018008,25004,0.00,0.00,8636.03
0000018008,25005,0.00,0.00,-484.00
0000018009,00400,0.00,0.00,3676.34
0000018009,00401,39.25,0.00,520.33
0000018009,02200,0.00,0.00,788.28
0000018009,06200,0.00,0.00,2101.29
0000018009,07200,0.00,0.00,7187.23
0000018009,08000,0.00,0.00,9550.04
0000018009,09200,0.00,0.00,18123.55
0000018009,09900,0.00,0.00,4876.65
0000018009,16000,0.00,0.00,12950.22
0000018009,25001,0.00,0.00,9588.13
0000018011,00000,0.00,0.00,51790.00
0000018012,00400,0.00,0.00,14034.38
0000018012,00401,308.59,0.00,4119.39
0000018012,02200,0.00,0.00,6219.14
0000018012,04200,0.00,0.00,3984.53
0000018012,06200,0.00,0.00,1714.42
0000018012,07200,0.00,0.00,390.91
0000018012,08000,0.00,0.00,4021.97
0000018012,09200,0.00,0.00,18382.68
0000018012,09300,0.00,0.00,9422.88
0000018012,09900,0.00,0.00,2584.56
0000018012,10000,0.00,0.00,4534.29
0000018012,15700,0.00,0.00,249996.95
0000018012,16000,0.00,0.00,154088.24
0000018012,25001,0.00,0.00,1844.75
0000018012,25002,0.00,0.00,2603.09
0000018012,25003,0.00,0.00,3531.73
0000018012,25004,0.00,0.00,19022.94
0000018012,25005,0.00,0.00,19621.94
0000018013,00400,0.00,0.00,8288.14
0000018013,00401,212.23,0.00,1808.15
0000018013,02220,0.00,0.00,20325.09
0000018013,05500,0.00,0.00,8936.88
0000018013,06100,0.00,0.00,565.44
0000018013,06200,0.00,0.00,3258.60
0000018013,07200,0.00,0.00,156.58
0000018013,08000,0.00,0.00,39875.45
0000018013,09200,0.00,0.00,22080.48
0000018013,09300,0.00,0.00,28283.22
0000018013,09900,0.00,0.00,13759.34
0000018013,10800,0.00,0.00,1613.26
0000018013,15700,0.00,0.00,3413.10
0000018013,16000,0.00,0.00,55434.43
0000018013,25001,0.00,0.00,180.09
0000018013,25002,0.00,0.00,12021.36
0000018013,25003,0.00,0.00,-1057.00
0000018014,00400,0.00,0.00,140973.88
0000018014,00401,0.00,0.00,44419.83
0000018014,02220,0.00,0.00,247957.50
0000018014,04000,0.00,0.00,97402.88
0000018014,05400,0.00,0.00,77292.54
0000018014,05500,0.00,0.00,138138.91
0000018014,06100,0.00,0.00,59942.66
0000018014,07000,0.00,0.00,360957.44
0000018014,07220,0.00,0.00,3673.60
0000018014,07270,0.00,0.00,19942.40
0000018014,07450,0.00,0.00,429735.63
0000018014,07469,0.00,0.00,661926.03
0000018014,07530,0.00,0.00,57486.59
0000018014,07620,0.00,0.00,57734.30
0000018014,07920,0.00,0.00,40168.19
0000018014,08520,0.00,0.00,2235.65
0000018014,08710,0.00,0.00,2671.23
0000018014,09910,0.00,0.00,67640.42
0000018014,14800,0.00,0.00,494459.20
0000018014,15001,0.00,0.00,8365.31
0000018014,15401,181.51,0.00,2056.51
0000018014,16000,0.00,0.00,11125.76
0000018014,25001,0.00,0.00,-3288.60
0000018014,25002,0.00,0.00,7319.17
0000018014,25003,0.00,0.00,143.91
0000018014,25004,0.00,0.00,4338.08
0000018014,25005,0.00,0.00,9431.93
0000018014,25006,0.00,0.00,13953.70
0000018014,25007,0.00,0.00,169254.39
0000018014,25008,0.00,0.00,-6313.50
0000018014,25009,0.00,0.00,3984.98
0000018014,25010,0.00,0.00,-667.87
0000018015,00000,0.00,0.00,4441.50
0000018016,00000,0.00,0.00,2232.64
0000018017,00000,0.00,0.00,31746.65
0000018018,00400,0.00,0.00,1077.53
0000018018,00401,56.49,0.00,556.49
0000018018,02200,0.00,0.00,1140.59
0000018018,06100,0.00,0.00,324.54
0000018018,08000,0.00,0.00,3839.53
0000018018,09200,0.00,0.00,3259.33
0000018018,09300,0.00,0.00,475.09
0000018018,09900,0.00,0.00,780.01
0000018018,15700,0.00,0.00,9499.41
0000018018,16000,0.00,0.00,13332.60
0000018018,25001,0.00,0.00,-345.00
0000018018,25002,0.00,0.00,235.02
0000018018,25003,0.00,0.00,362.99
0000018018,25004,0.00,0.00,-255.36
0000018019,00000,0.00,0.00,838.00
0000018020,00000,0.00,0.00,95399.98
0000018021,00000,0.00,0.00,32269.84
0000018022,00400,0.00,0.00,154722.11
0000018022,00401,1284.89,0.00,44238.04
0000018022,02315,0.00,0.00,197264.80
0000018022,02820,0.00,0.00,13721.78
0000018022,03100,0.00,0.00,164871.23
0000018022,04200,0.00,0.00,98900.86
0000018022,05200,0.00,0.00,42695.47
0000018022,06100,0.00,0.00,417510.00
0000018022,06200,0.00,0.00,145184.08
0000018022,07200,0.00,0.00,42610.18
0000018022,07400,0.00,0.00,119649.88
0000018022,07600,0.00,0.00,39915.75
0000018022,08000,0.00,0.00,222339.43
0000018022,09200,0.00,0.00,217920.80
0000018022,09300,0.00,0.00,118571.64
0000018022,09900,0.00,0.00,47450.96
0000018022,10000,0.00,0.00,10177.99
0000018022,10800,0.00,0.00,31588.45
0000018022,14200,0.00,0.00,45081.72
0000018022,15400,0.00,0.00,152486.72
0000018022,15700,0.00,0.00,157372.90
0000018022,16000,0.00,0.00,353217.60
0000018022,25001,0.00,0.00,2172.49
0000018022,25003,0.00,0.00,825.00
0000018022,25004,0.00,0.00,-2027.13
0000018022,25005,0.00,0.00,-225.09
0000018022,25006,0.00,0.00,8821.94
0000018022,25007,0.00,0.00,-759.40
0000018022,25008,0.00,0.00,2397.36
0000018022,25009,0.00,0.00,1432.40
0000018022,25010,0.00,0.00,1018.32
0000018023,00000,0.00,0.00,477440.43
0000018024,00000,0.00,0.00,1087.50
0000018025,00000,0.00,0.00,1787.74
0000018026,00000,0.00,0.00,5591.39
0000018027,00400,0.00,0.00,15594.53
0000018027,00401,454.31,0.00,4463.56
