Numéro du projet,Numéro du compte de G/L,Date de la transaction,Numéro séquentiel de la transaction,Montant réparti,Code d'activité,No identification unique,Transaction de facturation (T/F)
0000015071,33200,2015/11/24,P034259,162.90,06100,,FALSE
0000015071,33200,2015/11/25,P034265,223.50,06100,,FALSE
0000015071,33200,2015/11/25,P034267,124.00,06100,,FALSE
0000015071,33200,2015/11/25,P034268,13169.00,06100,,FALSE
0000015071,33200,2015/12/10,P034389,7091.00,06100,,FALSE
0000015071,33200,2016/01/16,P034549,9.90,06100,,FALSE
0000015071,33200,2016/02/03,P034754,41.00,06100,,FALSE
0000015071,33200,2016/09/30,P036584,46.25,00400,,FALSE
0000015071,33500,2016/01/31,P034753,360.00,06100,,FALSE
0000015071,33510,2015/11/21,E009941,230.49,06101,,FALSE
0000015071,33510,2015/11/21,E009942,230.49,06101,,FALSE
0000015071,33510,2015/11/28,E009966,115.24,06101,,FALSE
0000015071,33510,2015/11/28,E009967,115.24,06101,,FALSE
0000015071,33510,2015/12/05,E009990,230.49,06101,,FALSE
0000015071,33510,2015/12/05,E009991,230.49,06101,,FALSE
0000015071,33510,2016/01/16,E010083,115.24,06101,,FALSE
0000015071,33600,2015/12/07,P034267-02,2.48,00000,,FALSE
0000015071,33600,2015/12/07,P034268-02,263.38,00000,,FALSE
0000015071,34100,2015/11/21,E009941,729.00,06101,,FALSE
0000015071,34100,2015/11/21,E009942,623.40,06101,,FALSE
0000015071,34100,2015/11/28,E009966,346.28,06101,,FALSE
0000015071,34100,2015/11/28,E009967,296.12,06101,,FALSE
0000015071,34100,2015/12/05,E009990,656.10,06101,,FALSE
0000015071,34100,2015/12/05,E009991,576.65,06101,,FALSE
0000015071,34100,2015/12/12,E010012,136.69,06101,,FALSE
0000015071,34100,2016/01/16,E010083,182.25,06101,,FALSE
0000015071,34100,2016/09/17,E010876,316.96,06101,,FALSE
0000015071,34200,2015/11/21,E009941,240.07,06101,,FALSE
0000015071,34200,2015/11/21,E009942,217.63,06101,,FALSE
0000015071,34200,2015/11/28,E009966,110.87,06101,,FALSE
0000015071,34200,2015/11/28,E009967,114.10,06101,,FALSE
0000015071,34200,2015/12/05,E009990,159.89,06101,,FALSE
0000015071,34200,2015/12/05,E009991,199.83,06101,,FALSE
0000015071,34200,2015/12/12,E010012,36.39,06101,,FALSE
0000015071,34200,2016/01/16,E010083,65.04,06101,,FALSE
0000015071,34200,2016/09/17,E010876,54.82,06101,,FALSE
0000015071,34300,2015/11/21,E009941,80.55,06101,,FALSE
0000015071,34300,2015/11/21,E009942,68.89,06101,,FALSE
0000015071,34300,2015/11/28,E009966,45.02,06101,,FALSE
0000015071,34300,2015/11/28,E009967,38.50,06101,,FALSE
0000015071,34300,2015/12/05,E009990,71.08,06101,,FALSE
0000015071,34300,2015/12/05,E009991,62.81,06101,,FALSE
0000015071,34300,2015/12/12,E010012,17.77,06101,,FALSE
0000015071,34300,2016/01/16,E010083,23.69,06101,,FALSE
0000015071,34300,2016/09/17,E010876,4.85,06101,,FALSE
0000015071,34400,2015/11/21,E009941,11.86,06101,,FALSE
0000015071,34400,2015/11/21,E009942,11.36,06101,,FALSE
0000015071,34400,2015/11/28,E009966,6.64,06101,,FALSE
0000015071,34400,2015/11/28,E009967,6.35,06101,,FALSE
0000015071,34400,2015/12/05,E009990,10.47,06101,,FALSE
0000015071,34400,2015/12/05,E009991,10.37,06101,,FALSE
0000015071,34400,2015/12/12,E010012,2.62,06101,,FALSE
0000015071,34400,2016/01/16,E010083,3.49,06101,,FALSE
0000015071,34400,2016/09/17,E010876,0.71,06101,,FALSE
0000015071,34405,2015/11/21,E009941,8.13,06101,,FALSE
0000015071,34405,2015/11/21,E009942,10.35,06101,,FALSE
0000015071,34405,2015/11/28,E009966,4.55,06101,,FALSE
0000015071,34405,2015/11/28,E009967,5.78,06101,,FALSE
0000015071,34405,2015/12/05,E009990,7.17,06101,,FALSE
0000015071,34405,2015/12/05,E009991,9.44,06101,,FALSE
0000015071,34405,2015/12/12,E010012,1.79,06101,,FALSE
0000015071,34405,2016/01/16,E010083,2.39,06101,,FALSE
0000015071,34405,2016/09/17,E010876,0.53,06101,,FALSE
0000015071,42125,2015/11/23,B029112,53.10,06100,,FALSE
0000015071,42125,2015/12/07,B029247,104.38,00400,,FALSE
0000015071,42125,2016/09/19,B031450,30.30,00400,,FALSE
0000015071,42125,2015/11/30,P034363,135.85,00400,,FALSE
0000015071,42125,2015/12/31,P034527,461.42,00400,,FALSE
0000015072,31100,2015/09/29,R002563,13225.00,00000,,TRUE
0000015072,33500,2015/09/21,P033670,11500.00,06100,,FALSE
0000015073,31100,2015/10/20,R002582,1190.00,00000,,TRUE
0000015073,34100,2015/10/03,E009799,145.80,00000,,FALSE
0000015073,34100,2015/10/03,E009802,185.90,06101,,FALSE
0000015073,34100,2015/10/10,E009819,164.03,06101,,FALSE
0000015073,34200,2015/10/03,E009799,52.57,00000,,FALSE
0000015073,34200,2015/10/03,E009802,86.48,06101,,FALSE
0000015073,34200,2015/10/10,E009819,58.99,06101,,FALSE
0000015073,34300,2015/10/03,E009799,18.95,00000,,FALSE
0000015073,34300,2015/10/03,E009802,24.17,06101,,FALSE
0000015073,34300,2015/10/10,E009819,21.32,06101,,FALSE
0000015073,34400,2015/10/03,E009799,2.80,00000,,FALSE
0000015073,34400,2015/10/03,E009802,4.89,06101,,FALSE
0000015073,34400,2015/10/10,E009819,3.14,06101,,FALSE
0000015073,34405,2015/10/03,E009799,1.91,00000,,FALSE
0000015073,34405,2015/10/03,E009802,4.07,06101,,FALSE
0000015073,34405,2015/10/10,E009819,2.16,06101,,FALSE
0000015074,31100,2016/02/29,R002685,1254.58,00400,,FALSE
0000015074,31100,2016/02/29,R002685,3147.87,00401,,FALSE
0000015074,31100,2016/02/29,R002685,31252.88,14200,,FALSE
0000015074,31100,2016/02/29,R002685,2535.26,16000,,FALSE
0000015074,31100,2016/03/31,R002695,3763.72,00400,,FALSE
0000015074,31100,2016/03/31,R002695,3424.00,04200,,FALSE
0000015074,31100,2016/03/31,R002695,1429.52,08000,,FALSE
0000015074,31100,2016/03/31,R002695,4804.30,09200,,FALSE
0000015074,31100,2016/03/31,R002695,63452.82,14200,,FALSE
0000015074,31100,2016/03/31,R002695,4568.90,15400,,FALSE
0000015074,31100,2016/03/31,R002695,6671.45,15700,,FALSE
0000015074,31100,2016/03/31,R002695,5147.34,16000,,FALSE
0000015074,31100,2016/03/31,R002695,2081.94,25001,,FALSE
0000015074,31100,2016/03/31,R002695,-38.25,25002,,FALSE
0000015074,31100,2016/03/31,R002695,1484.27,25004,,FALSE
0000015074,31100,2016/03/31,R002695,1681.85,25005,,FALSE
0000015074,31100,2016/03/31,R002695,254.44,25006,,FALSE
0000015074,31100,2016/03/31,R002695,5049.08,25007,,FALSE
0000015074,31100,2016/03/31,R002696,-103775.38,00000,,FALSE
0000015074,31100,2016/03/31,R002697,103775.38,00000,,FALSE
0000015074,33200,2015/09/29,P033804,1436.00,00401,,FALSE
0000015074,33200,2015/10/26,P034021,345.00,06100,,FALSE
0000015074,33200,2015/11/01,P034215,1115.00,00401,,FALSE
0000015074,33200,2016/02/19,P034786,115.95,06100,,FALSE
0000015074,33200,2016/02/19,P034793,226.25,06100,,FALSE
0000015074,33200,2016/02/29,P034824,1864.70,06100,,FALSE
0000015074,33200,2016/02/03,P034860,32.76,06100,,FALSE
0000015074,33200,2016/02/22,P034864,210.00,00400,,FALSE
0000015074,33200,2016/03/09,P034881,108.07,06100,,FALSE
0000015074,33200,2016/03/03,P034882,68.22,06100,,FALSE
0000015074,33200,2016/03/10,P034884,118.28,09900,,FALSE
0000015074,33200,2016/03/16,P034893,27.50,06100,,FALSE
0000015074,33200,2016/03/08,P034901,15.70,06100,,FALSE
0000015074,33200,2016/03/14,P034911,815.00,06100,,FALSE
0000015074,33200,2016/03/16,P034920,61.95,06100,,FALSE
0000015074,33200,2016/03/18,P034921,-21.60,06100,,FALSE
0000015074,33200,2016/05/04,P035066,30.00,00400,,FALSE
0000015074,33200,2016/04/16,P035136,168.75,00400,,FALSE
0000015074,33500,2016/02/19,P034789,26553.00,14200,,FALSE
0000015074,33500,2016/03/08,P034866,800.00,06100,,FALSE
0000015074,33500,2016/03/21,P034897,5474.58,15700,,FALSE
0000015074,33500,2016/03/23,P034910,6819.00,15400,,FALSE
0000015074,33500,2016/03/21,P034914,61957.00,14200,,FALSE
0000015074,33500,2016/03/14,P034916,540.00,06100,,FALSE
0000015074,33500,2016/03/23,P034945,2800.00,04200,,FALSE
0000015074,33500,2016/04/02,P034952,246.24,06100,,FALSE
0000015074,33500,2016/04/30,P035025,7100.00,16000,,FALSE
0000015074,33500,2016/04/29,P035063,305.00,00000,,FALSE
0000015074,34100,2016/02/27,E010196,1265.12,06101,,FALSE
0000015074,34100,2016/02/27,E010204,286.00,06101,,FALSE
0000015074,34100,2016/03/05,E010210,1166.76,06101,,FALSE
0000015074,34100,2016/03/12,E010228,873.40,06101,,FALSE
0000015074,34100,2016/03/19,E010250,1313.44,06101,,FALSE
0000015074,34100,2016/03/19,E010258,269.50,06101,,FALSE
0000015074,34100,2016/03/26,E010266,181.68,06101,,FALSE
0000015074,34100,2016/04/09,E010291,181.68,06101,,FALSE
0000015074,34100,2016/04/16,E010309,126.68,06101,,FALSE
0000015074,34200,2016/02/27,E010196,453.91,06101,,FALSE
0000015074,34200,2016/02/27,E010204,129.39,06101,,FALSE
0000015074,34200,2016/03/05,E010210,384.01,06101,,FALSE
0000015074,34200,2016/03/12,E010228,274.28,06101,,FALSE
0000015074,34200,2016/03/19,E010250,438.72,06101,,FALSE
0000015074,34200,2016/03/19,E010258,121.73,06101,,FALSE
0000015074,34200,2016/03/26,E010266,52.05,06101,,FALSE
0000015074,34200,2016/04/09,E010291,52.05,06101,,FALSE
0000015074,34200,2016/04/16,E010309,33.66,06101,,FALSE
0000015074,34300,2016/02/27,E010196,164.47,06101,,FALSE
0000015074,34300,2016/02/27,E010204,37.18,06101,,FALSE
0000015074,34300,2016/03/05,E010210,133.48,06101,,FALSE
0000015074,34300,2016/03/12,E010228,95.34,06101,,FALSE
0000015074,34300,2016/03/19,E010250,152.55,06101,,FALSE
0000015074,34300,2016/03/19,E010258,35.04,06101,,FALSE
0000015074,34300,2016/03/26,E010266,19.07,06101,,FALSE
0000015074,34300,2016/04/09,E010291,19.07,06101,,FALSE
0000015074,34300,2016/04/16,E010309,11.92,06101,,FALSE
0000015074,34400,2016/02/27,E010196,24.69,06101,,FALSE
0000015074,34400,2016/02/27,E010204,7.68,06101,,FALSE
0000015074,34400,2016/03/05,E010210,20.02,06101,,FALSE
0000015074,34400,2016/03/12,E010228,14.31,06101,,FALSE
0000015074,34400,2016/03/19,E010250,22.88,06101,,FALSE
0000015074,34400,2016/03/19,E010258,7.24,06101,,FALSE
0000015074,34400,2016/03/26,E010266,2.86,06101,,FALSE
0000015074,34400,2016/04/09,E010291,2.86,06101,,FALSE
0000015074,34400,2016/04/16,E010309,1.79,06101,,FALSE
0000015074,34405,2016/02/27,E010196,21.01,06101,,FALSE
0000015074,34405,2016/02/27,E010204,7.91,06101,,FALSE
0000015074,34405,2016/03/05,E010210,17.05,06101,,FALSE
0000015074,34405,2016/03/12,E010228,12.18,06101,,FALSE
0000015074,34405,2016/03/19,E010250,19.49,06101,,FALSE
0000015074,34405,2016/03/19,E010258,7.47,06101,,FALSE
0000015074,34405,2016/03/26,E010266,2.44,06101,,FALSE
0000015074,34405,2016/04/09,E010291,2.44,06101,,FALSE
0000015074,34405,2016/04/16,E010309,1.52,06101,,FALSE
0000015074,42122,2016/02/29,B029848,56.36,00400,,FALSE
0000015074,42122,2016/04/04,B030097,21.56,00400,,FALSE
0000015074,43100,2015/10/17,E009846,70.29,00000,,FALSE
0000015074,43100,2016/01/23,E010115,46.86,00000,,FALSE
0000015074,43100,2016/02/27,E010203,187.44,00000,,FALSE
0000015074,43100,2016/03/05,E010219,46.86,00000,,FALSE
0000015074,43100,2016/03/12,E010236,164.01,00000,,FALSE
0000015074,43100,2016/03/19,E010257,46.86,00000,,FALSE
0000015074,43100,2016/03/26,E010271,105.44,00000,,FALSE
0000015074,43100,2016/04/02,E010284,46.86,00000,,FALSE
0000015074,43200,2015/10/17,E009846,7.62,00000,,FALSE
0000015074,43200,2016/01/23,E010115,5.17,00000,,FALSE
0000015074,43200,2016/02/27,E010203,20.84,00000,,FALSE
0000015074,43200,2016/03/05,E010219,5.22,00000,,FALSE
0000015074,43200,2016/03/12,E010236,18.42,00000,,FALSE
0000015074,43200,2016/03/19,E010257,5.26,00000,,FALSE
0000015074,43200,2016/03/26,E010271,11.73,00000,,FALSE
0000015074,43200,2016/04/02,E010284,5.20,00000,,FALSE
0000015075,31200,2015/10/31,R002591,1716.07,00400,,FALSE
0000015075,31200,2015/10/31,R002591,1710.55,00401,,FALSE
0000015075,31200,2015/10/31,R002591,6615.33,02200,,FALSE
0000015075,31200,2015/10/31,R002591,296.60,05500,,FALSE
0000015075,31200,2015/10/31,R002591,23451.09,06100,,FALSE
0000015075,31200,2015/10/31,R002591,563.23,15400,,FALSE
0000015075,31200,2015/10/31,R002591,771.17,16000,,FALSE
0000015075,31200,2015/11/30,R002636,1029.64,00400,,FALSE
0000015075,31200,2015/11/30,R002636,23451.09,06100,,FALSE
0000015075,31200,2015/11/30,R002636,13664.97,07000,,FALSE
0000015075,31200,2015/11/30,R002636,34712.32,07460,,FALSE
0000015075,31200,2015/11/30,R002636,563.23,15400,,FALSE
0000015075,31200,2015/11/30,R002636,1156.76,16000,,FALSE
0000015075,31200,2015/11/30,R002636,5180.28,25001,,FALSE
0000015075,31200,2015/11/30,R002637,-79758.29,00000,,FALSE
0000015075,31200,2015/11/30,R002638,79758.29,00000,,FALSE
0000015075,31200,2015/12/18,R002647,686.42,00400,,FALSE
0000015075,31200,2015/12/18,R002647,17356.16,07460,,FALSE
0000015075,31200,2015/12/18,R002647,1483.02,09200,,FALSE
0000015075,31200,2015/12/18,R002647,2155.94,25001,,FALSE
0000015075,31200,2015/12/18,R002647,10948.44,25002,,FALSE
0000015075,31200,2015/12/18,R002649,1186.42,05500,,FALSE
0000015075,31200,2015/12/18,R002649,17356.15,07460,,FALSE
0000015075,31200,2015/12/18,R002649,3649.48,25002,,FALSE
0000015075,31200,2015/12/18,R002649,539.92,25003,,FALSE
0000015075,33200,2015/10/08,B028792,148.00,00400,,FALSE
0000015075,33200,2015/10/02,P033850,1856.00,00401,,FALSE
0000015075,33200,2015/10/14,P033853,-1856.00,00401,,FALSE
0000015075,33200,2015/10/14,P033854,1615.00,00401,,FALSE
0000015075,33200,2015/10/17,P033873,440.63,06100,,FALSE
0000015075,33200,2015/10/28,P034007,156.06,06100,,FALSE
0000015075,33200,2015/10/27,P034015,435.63,06100,,FALSE
0000015075,33200,2015/11/03,P034039,62.34,06100,,FALSE
0000015075,33200,2015/11/03,P034040,817.11,06100,,FALSE
0000015075,33200,2015/11/05,P034041,128.85,06100,,FALSE
0000015075,33200,2015/11/04,P034042,-84.25,06100,,FALSE
0000015075,33200,2015/11/02,P034146,80.99,06100,,FALSE
0000015075,33200,2015/11/11,P034148,52.17,06100,,FALSE
0000015075,33200,2015/11/23,P034291,487.81,06100,,FALSE
0000015075,33200,2015/11/23,P034293,219.95,06100,,FALSE
0000015075,33200,2015/11/23,P034294,67.50,06100,,FALSE
0000015075,33200,2015/11/26,P034295,-89.18,06100,,FALSE
0000015075,33200,2015/12/04,P034365,34.65,06100,,FALSE
0000015075,33200,2015/12/07,P034422,31.96,06100,,FALSE
0000015075,33200,2015/12/07,P034423,11.77,06100,,FALSE
0000015075,33200,2015/12/08,P034424,14.90,06100,,FALSE
0000015075,33200,2015/12/08,P034425,1100.00,06100,,FALSE
0000015075,33200,2015/12/08,P034426,9.46,06100,,FALSE
0000015075,33200,2015/12/15,P034451,8.99,06100,,FALSE
0000015075,33200,2015/12/15,P034458,3340.00,06100,,FALSE
0000015075,33200,2015/12/22,P034547,375.00,00400,,FALSE
0000015075,33200,2016/01/12,P034589,40.99,06100,,FALSE
0000015075,33200,2016/01/08,P034604,296.01,06100,,FALSE
0000015075,33200,2016/01/29,P034688,1400.00,06100,,FALSE
0000015075,33200,2016/01/29,P034689,470.01,06100,,FALSE
0000015075,33200,2016/01/29,P034700,375.00,00400,,FALSE
0000015075,33200,2016/02/12,P034845,48.00,06100,,FALSE
0000015075,33200,2016/03/03,P034848,58.00,06100,,FALSE
0000015075,33200,2016/03/10,P034872,30.00,00400,,FALSE
0000015075,33200,2016/04/01,P035008,275.00,00400,,FALSE
0000015075,33500,2015/10/30,P034014,10000.00,06100,,FALSE
0000015075,33500,2015/11/07,P034020,80.00,06100,,FALSE
0000015075,33500,2015/11/25,P034298,11680.00,06100,,FALSE
0000015075,33500,2015/11/26,P034300,19402.43,06100,,FALSE
0000015075,33500,2015/11/23,P034315,1063.40,15400,,FALSE
0000015075,33500,2015/11/25,P034316,26405.00,07460,,FALSE
0000015075,33500,2015/11/30,P034374,8170.00,07460,,FALSE
0000015075,33500,2015/12/13,P034378,174.00,06100,,FALSE
0000015075,33500,2015/11/26,P034432,-420.00,06100,,FALSE
0000015075,33500,2015/12/16,P034450,23267.45,07460,,FALSE
0000015075,33500,2015/12/19,P034540,2100.00,06100,,FALSE
0000015075,33500,2015/12/14,P034605,12782.00,16000,,FALSE
0000015075,33500,2016/01/25,P034651,11840.00,07460,,FALSE
0000015075,33600,2015/11/10,P033873-02,8.81,00000,,FALSE
0000015075,33600,2015/11/10,P034015-02,8.71,00000,,FALSE
0000015075,33600,2015/12/03,P034040-02,16.34,00000,,FALSE
0000015075,33600,2015/12/03,P034041-02,2.58,00000,,FALSE
0000015075,33600,2015/12/03,P034042-02,-1.69,00000,,FALSE
0000015075,33600,2015/12/03,P034146-02,1.62,00000,,FALSE
0000015075,33600,2015/12/03,P034148-02,1.04,00000,,FALSE
0000015075,33600,2015/12/03,P034291-02,9.76,00000,,FALSE
0000015075,34100,2015/10/24,E009860,633.65,06101,,FALSE
0000015075,34100,2015/10/31,E009881,441.89,06101,,FALSE
0000015075,34100,2015/10/31,E009888,309.39,06101,,FALSE
0000015075,34100,2015/11/07,E009901,1083.88,06101,,FALSE
0000015075,34100,2015/11/07,E009909,758.88,06101,,FALSE
0000015075,34100,2015/11/28,E009965,625.31,06101,,FALSE
0000015075,34100,2015/11/28,E009972,60.10,00000,,FALSE
0000015075,34100,2015/11/28,E009973,437.81,06101,,FALSE
0000015075,34100,2015/12/05,E009996,20.03,00000,,FALSE
0000015075,34100,2015/12/12,E010014,595.35,06101,,FALSE
0000015075,34100,2015/12/12,E010018,100.16,00000,,FALSE
0000015075,34100,2015/12/12,E010023,433.55,06101,,FALSE
0000015075,34100,2015/12/19,E010046,166.75,06101,,FALSE
0000015075,34100,2016/01/16,E010093,283.48,06101,,FALSE
0000015075,34100,2016/01/30,E010130,70.88,06101,,FALSE
0000015075,34100,2016/02/20,E010184,166.75,06101,,FALSE
0000015075,34100,2016/06/04,E010464,216.42,06101,,FALSE
0000015075,34100,2016/06/04,E010466,160.26,00000,,FALSE
0000015075,34200,2015/10/24,E009860,190.60,06101,,FALSE
0000015075,34200,2015/10/31,E009881,132.92,06101,,FALSE
0000015075,34200,2015/10/31,E009888,138.94,06101,,FALSE
0000015075,34200,2015/11/07,E009901,326.03,06101,,FALSE
0000015075,34200,2015/11/07,E009909,340.81,06101,,FALSE
0000015075,34200,2015/11/28,E009965,191.38,06101,,FALSE
0000015075,34200,2015/11/28,E009972,10.69,00000,,FALSE
0000015075,34200,2015/11/28,E009973,196.47,06101,,FALSE
0000015075,34200,2015/12/05,E009996,3.56,00000,,FALSE
0000015075,34200,2015/12/12,E010014,241.13,06101,,FALSE
0000015075,34200,2015/12/12,E010018,17.81,00000,,FALSE
0000015075,34200,2015/12/12,E010023,136.29,06101,,FALSE
0000015075,34200,2015/12/19,E010046,52.43,06101,,FALSE
0000015075,34200,2016/01/16,E010093,109.17,06101,,FALSE
0000015075,34200,2016/01/30,E010130,27.98,06101,,FALSE
0000015075,34200,2016/02/20,E010184,61.43,06101,,FALSE
0000015075,34200,2016/06/04,E010464,66.73,06101,,FALSE
0000015075,34200,2016/06/04,E010466,26.92,00000,,FALSE
0000015075,34300,2015/10/24,E009860,82.37,06101,,FALSE
0000015075,34300,2015/10/31,E009881,57.45,06101,,FALSE
0000015075,34300,2015/10/31,E009888,40.22,06101,,FALSE
0000015075,34300,2015/11/07,E009901,140.90,06101,,FALSE
